Hyper_id;MAE_test;MSE_test;RMSE_test;MAPE_test;MPE_test;MAE_train;MSE_train;RMSE_train;MAPE_train;MPE_train;Window;Dropout Rate;Number of Neurons (each layer);Number of Epochs Filter Size;Batche Size;Prediction Window;
12;32.79608805;1437.089658;37.90896541;12.185638;11.44623683;39.95027167;2617.510068;51.16160736;9.738590222;7.234240243;15;0.2;300;85;90;90;5
12;43.38468541;2269.458288;47.63883172;16.24126119;15.7275642;31.70697368;1978.783201;44.48351606;8.492633073;1.005612669;15;0.2;300;85;90;90;10
12;12.16945348;288.1432378;16.97478241;5.057023996;-2.228922523;47.13314161;3163.891839;56.248483;12.9057236;0.209237433;15;0.2;300;85;90;90;30
13;76.60018361;8015.690618;89.53038936;15.52203495;15.52203495;28.15556894;1325.837263;36.41204832;9.216296514;2.63701878;2;0.6;90;100;90;80;1
13;55.78442078;4722.500647;68.7204529;11.18769268;11.18769268;25.306131;1194.534341;34.56203612;8.477522431;2.385558612;2;0.6;90;100;90;80;5
13;73.66858673;7256.43929;85.18473625;14.97580067;14.97580067;25.99787381;1003.000105;31.6701769;8.796919642;-0.595965537;2;0.6;90;100;90;80;10
13;131.3240092;19385.5051;139.2318394;27.24152795;27.24152795;39.11619275;2513.603931;50.13585474;11.88221176;4.164628982;2;0.6;90;100;90;80;30
13;82.04085683;7161.06306;84.62306459;19.75162674;19.75162674;33.95861611;1899.993451;43.58891431;10.50472963;8.364876747;2;0.6;90;100;90;80;1
13;54.39106333;3274.858272;57.22637741;13.04902759;13.04902759;32.1452956;1684.245505;41.03956025;10.27589968;4.185352902;2;0.6;90;100;90;80;5
13;67.05559275;4849.544631;69.63867195;16.17085983;16.17085983;35.56076465;2242.360082;47.35356462;10.89704857;6.017187508;2;0.6;90;100;90;80;10
13;86.75986471;8375.664402;91.51865603;20.84628228;20.84628228;51.28465037;4473.540003;66.88452738;16.10846352;8.316018771;2;0.6;90;100;90;80;30
13;79.58539663;7213.456339;84.93206897;18.62177671;18.62177671;43.50310736;4202.640175;64.82777318;12.12175781;10.35981622;2;0.6;90;100;90;80;1
13;129.5503022;17423.71231;131.9989102;30.78129634;30.78129634;48.42088798;4394.013817;66.2873579;13.85815128;13.05954568;2;0.6;90;100;90;80;5
13;133.547947;18629.71826;136.4907259;31.76660081;31.76660081;45.19075599;4602.99817;67.84539903;12.88927203;8.221157625;2;0.6;90;100;90;80;10
13;160.1060861;30500.20024;174.6430652;37.36085439;36.54230591;45.98790847;3315.054547;57.57651037;15.06860331;3.746594476;2;0.6;90;100;90;80;30
13;88.41033442;10400.04286;101.9806004;28.74969164;28.74969164;75.97433995;9192.226665;95.8761006;20.05439836;19.89638531;2;0.6;90;100;90;80;1
13;59.28748494;6413.471363;80.08415176;18.14757734;16.59257837;62.51495469;8598.585662;92.72855904;14.41614463;12.61236059;2;0.6;90;100;90;80;5
13;86.67423747;10280.13408;101.3909961;28.02161067;28.02161067;67.66797582;7226.178666;85.00693304;18.13721051;17.71384794;2;0.6;90;100;90;80;10
13;61.22858292;6458.704192;80.36606368;18.91608608;18.91608608;62.42947185;8663.973895;93.08047;15.24922832;13.81457148;2;0.6;90;100;90;80;30
13;41.83362183;2521.179179;50.21134512;17.57095858;-17.57095858;61.4168564;5412.031425;73.56651021;16.65513824;-0.158281896;2;0.6;90;100;90;80;1
13;38.98676417;1986.872577;44.57434887;14.48072308;13.74349841;68.94193191;8861.294529;94.13444921;15.37579538;14.58932103;2;0.6;90;100;90;80;5
13;94.06881017;9540.392471;97.67493266;35.76988176;35.76988176;98.21581056;13484.45098;116.1225688;25.48043018;25.12625547;2;0.6;90;100;90;80;10
13;72.40781723;5933.444417;77.02885444;27.28548559;27.24885032;72.82090275;7395.494047;85.99705836;19.22523668;16.74545716;2;0.6;90;100;90;80;30
14;165.2671361;29409.94909;171.4932917;34.51762708;34.51762708;50.71103912;4474.768672;66.89371175;14.69147112;14.09405336;20;0.7;40;50;35;60;1
14;154.41321;26053.89112;161.4121777;32.16983494;32.16983494;49.14585561;3782.409848;61.50129956;14.87208775;12.50677241;20;0.7;40;50;35;60;5
